B22.0;Choroba HIV s následnou encefalopatiou
B22.1;Choroba HIV s následnou lymfoidnou intersticiálnou pneumonitídou
B22.2;Choroba HIV s následným syndrómom celkového upadania
B22.7;Choroba HIV s následnými rozličnými chorobami zatriedenými inde
B23.-;Choroba HIV s inými následnými stavmi
B23.0;Syndróm akútnej infekcie HIV
B23.1;Choroba HIV s následnou (pretrvávajúcou) generalizovanou lymfadenopatiou
B23.2;Choroba HIV s následnými hematologickými a imunologickými abnormalitami nezatriedenými inde
B23.8;Choroba HIV s inými následnými, bližšie určenými stavmi
B24;Choroba HIV, bližšie neurčená
B25.-;Cytomegalovírusová choroba
B25.0†;Cytomegalovírusová pneumónia (J17.1*)
B25.1†;Cytomegalovírusová hepatitída (K77.0*)
B25.2†;Cytomegalovírusová pankreatitída (K87.1*)
B25.8-;Iné cytomegalovírusové choroby
B25.80†;Cytomegalovírusová infekcia tráviacej trubice
B25.88;Iná cytomegalovírusová choroba
B25.9;Cytomegalovírusová choroba, bližšie neurčená
B26.-;Mumps [Parotitis epidemica]
B26.0†;Parotitická orchitída (N51.1*)
B26.1†;Parotitická meningitída (G02.0*)
B26.2†;Parotitická encefalitída (G05.1*)
B26.3†;Parotitická pankreatitída (K87.1*)
B26.8;Parotitída s inými komplikáciami
B26.9;Parotitída bez komplikácií
B27.-;Infekčná mononukleóza
B27.0;Mononukleóza zapríčinená gamma - Herpes vírusom
B27.1;Cytomegalovírusová mononukleóza
B27.8;Iná infekčná mononukleóza
B27.9;Infekčná mononukleóza, bližšie neurčená
B30.-;Vírusový zápal spojoviek
B30.0†;Keratokonjunktivitída zapríčinená adenovírusom (H19.2*)
B30.1†;Konjunktivitída zapríčinená adenovírusom (H13.1*)
B30.2;Vírusová faryngokonjunktivitída (vírusová)
B30.3†;Akútna epidemická hemoragická konjunktivitída (enterovírusová) (H13.1*)
B30.8†;Iná vírusová konjunktivitída (H13.1*)
B30.9;Vírusová konjunktivitída, bližšie neurčená
B33.-;Iná vírusová choroba, nezatriedená inde
B33.0;Epidemická pleurodýnia
B33.1;Choroba Ross River
B33.2;Vírusová karditída
B33.3;Retrovírusová infekcia, nezatriedená inde
B33.4†;Hantavírusový pulmonálny (kardiopulmonálny) syndróm (J17.1*)
B33.8;Iná vírusová choroba, bližšie určená
B34.-;Vírusová infekcia bez bližšieho určenia miesta
B34.0;Adenovírusová infekcia bez bližšieho určenia miesta
B34.1;Enterovírusová infekcia bez bližšieho určenia miesta
B34.2;Koronavírusová infekcia bez bližšieho určenia miesta
B34.3;Parvovírusová infekcia bez bližšieho určenia miesta
B34.4;Papovavírusová infekcia bez bližšieho určenia miesta
B34.8;Iná vírusová infekcia bez bližšieho určenia miesta
B34.9;Bližšie neurčená vírusová infekcia, bez bližšieho určenia miesta
B37.-;Kandidóza
B37.0;Kandidová stomatitída
B37.1;Pľúcna kandidóza
B37.3†;Kandidóza vulvy a pošvy (N77.1*)
B37.4;Kandidóza iných častí močovopohlavnej sústavy
B37.5†;Kandidová meningitída (G02.1*)
B37.6†;Kandidová endokarditída (I39.8*)
B37.7;Kandidová sepsa
B37.8-;Kandidóza na iných miestach
B37.81;Kandidová ezofagitída
B37.88;Kandidóza na iných miestach
B37.9;Kandidóza, bližšie neurčená
B38.-;Kokcidioidomykóza
B38.0;Akútna kokcidioidomykóza pľúc
B38.1;Chronická kokcidioidomykóza pľúc
B38.2;Kokcidioidomykóza pľúc, bližšie neurčená
B38.3;Kokcidioidomykóza kože
B38.4†;Kokcidioidomykotická meningitída (G02.1*)
B38.7;Diseminovaná kokcidioidomykóza
B38.8;Iná forma kokcidioidomykózy
B38.9;Kokcidioidomykóza, bližšie neurčená
B39.-;Histoplazmóza
B39.0;Akútna histoplazmóza pľúc zapríčinená Histoplasma capsulatum
B39.1;Chronická histoplazmóza pľúc zapríčinená Histoplasma capsulatum
B39.2;Histoplazmóza pľúc zapríčinená Histoplasma capsulatum, bližšie neurčená
B39.3;Diseminovaná histoplazmóza zapríčinená Histoplasma capsulatum
B39.4;Histoplazmóza zapríčinená Histoplasma capsulatum, bližšie neurčená
B39.5;Histoplazmóza zapríčinená Histoplasma duboisii
B39.9;Histoplazmóza, bližšie neurčená
B40.-;Blastomykóza
B40.0;Akútna blastomykóza pľúc
B40.1;Chronická blastomykóza pľúc
B40.2;Blastomykóza pľúc, bližšie neurčená
B40.3;Blastomykóza kože
B40.7;Diseminovaná blastomykóza
B40.8;Iná forma blastomykózy
B40.9;Blastomykóza, bližšie neurčená
B41.-;Parakokcidioidomykóza
B41.0;Parakokcidioidomykóza pľúc
B41.7;Diseminovaná parakokcidioidomykóza
B41.8;Iná forma parakokcidioidomykózy
B41.9;Parakokcidioidomykóza, bližšie neurčená
B42.-;Sporotrichóza
B42.0†;Sporotrichóza pľúc
B42.1;Lymfokutánna sporotrichóza
B42.7;Diseminovaná sporotrichóza
B42.8;Iná forma sporotrichózy
B42.9;Sporotrichóza, bližšie neurčená
B43.-;Chromomykóza a chromomykotický absces
B43.0;Chromomykóza kože
B43.1;Chromomykotický absces mozgu
B43.2;Chromomykotický absces a cysta podkožia
B43.8;Iná forma chromomykózy
B43.9;Chromomykóza, bližšie neurčená
B44.-;Aspergilóza
B44.0;Invazívna aspergilóza pľúc
B44.1;Iná aspergilóza pľúc
B44.2;Aspergilóza tonzíl
B44.7;Diseminovaná aspergilóza
B44.8;Iná forma aspergilózy
B44.9;Aspergilóza, bližšie neurčená
B45.-;Kryptokokóza
B45.0;Kryptokokóza pľúc
B45.1;Kryptokokóza mozgu
B45.2;Kryptokokóza kože
B45.3;Kryptokokóza kostí
B45.7;Diseminovaná kryptokokóza
B45.8;Iná forma kryptokokózy
B45.9;Kryptokokóza, bližšie neurčená
B46.-;Zygomykóza
B46.0;Mukormykóza pľúc
B46.1;Rinocerebrálna mukormykóza
B46.2;Mukormykóza tráviacej trubice
B46.3;Mukormykóza kože
B46.4;Diseminovaná mukormykóza
B46.5;Mukormykóza, bližšie neurčená
B46.8;Iná zygomykóza
B46.9;Zygomykóza, bližšie neurčená
B47.-;Mycetóm
B47.0;Eumycetóm
B47.1;Aktinomycetóm
B47.9;Mycetóm, bližšie neurčený
B48.-;Iná mykóza, nezatriedená inde
B48.0;Lobomykóza
B48.1;Rinosporidióza
B48.2;Allescherióza
B48.3;Geotrichóza
B48.4;Penicilóza
B49;Mykóza, bližšie neurčená
B50.-;Malária zapríčinená Plasmodium falciparum
B50.0;Malária zapríčinená Plasmodium falciparum s mozgovými komplikáciami
B50.8;Iná ťažká a komplikovaná malária zapríčinená Plasmodium falciparum
B50.9;Malária zapríčinená Plasmodium falciparum, bližšie neurčená
B51.-;Malária zapríčinená Plasmodium vivax
B51.0;Malária zapríčinená Plasmodium vivax s ruptúrou sleziny
B51.8;Malária zapríčinená Plasmodium vivax s inými komplikáciami
B51.9;Malária zapríčinená Plasmodium vivax bez komplikácií
B52.-;Malária zapríčinená Plasmodium malariae
B52.0;Malária zapríčinená Plasmodium malariae s nefropatiou
B52.8;Malária zapríčinená Plasmodium malariae s inými komplikáciami
B52.9;Malária zapríčinená Plasmodium malariae bez komplikácií
B53.-;Iná parazitologicky potvrdená malária
B53.0;Malária zapríčinená Plasmodium ovale
B53.1;Malária zapríčinená opičími plazmódiami
B53.8;Iná parazitologicky potvrdená malária, nezatriedená inde
B54;Malária, bližšie neurčená
B55.-;Leišmanióza
B55.0;Viscerálna leišmanióza
B55.1;Kožná leišmanióza
B55.2;Leišmanióza kože a slizníc (mukokutánna)
B55.9;Leišmanióza, bližšie neurčená
B56.-;Africká trypanozomóza
B56.0;Gambijská trypanozomóza
B56.1;Rodézska trypanozomóza
B56.9;Africká trypanozomóza, bližšie neurčená
B57.-;Chagasova choroba
B57.0†;Akútna Chagasova choroba s postihnutím srdca (I41.2*, I98.1*)
B57.1;Akútna Chagasova choroba bez postihnutia srdca
B57.2;Chagasova choroba (chronická) s postihnutím srdca
B57.3;Chagasova choroba (chronická) s postihnutím tráviacej sústavy
B57.4;Chagasova choroba (chronická) s postihnutím nervovej sústavy
B57.5;Chagasova choroba (chronická) s postihnutím iných orgánov
B58.-;Toxoplazmóza
B58.0†;Toxoplazmová okulopatia
B58.1†;Toxoplazmová hepatitída (K77.0*)
B58.2†;Toxoplazmová meningoencefalitída (G05.2*)
B58.3†;Toxoplazmóza pľúc (J17.3*)
B58.8;Toxoplazmóza s postihnutím iných orgánov
B58.9;Toxoplazmóza, bližšie neurčená
B59†;Pneumocystóza (J17.3*)
B60.-;Iná protozoárna choroba, nezatriedená inde
B60.0;Babezióza
B60.1;Akantamebóza
B60.2;Naeglerióza
B60.8;Iná protozoárna choroba, bližšie určená
B64;Protozoárna choroba, bližšie neurčená
B65.-;Schistozomóza [Bilharzióza]
B65.0;Schistozomóza zapríčinená Schistosoma haematobium
B65.1;Schistozomóza zapríčinená Schistosoma mansoni
B65.2;Schistozomóza zapríčinená Schistosoma japonicum
B65.3;Cerkáriová dermatitída
B65.8;Iné schistozomózy
B65.9;Schistozomóza, bližšie neurčená
B66.-;Iná trematodóza
B66.0;Opistorchóza
B66.1;Klonorchóza
B66.2;Dikrocelióza
B66.3;Fasciolóza
B66.4;Paragonimóza
B66.5;Fasciolopsóza
B66.8;Iná infekcia motolicou, bližšie určená
B66.9;Infekcia motolicou, bližšie neurčená
B67.-;Echinokokóza
B67.0;Cystická echinokokóza pečene zapríčinená Echinococcus granulosus
B67.1;Cystická echinokokóza pľúc zapríčinená Echinococcus granulosus
B67.2;Cystická echinokokóza kostí zapríčinená Echinococcus granulosus
B67.3;Cystická echinokokóza zapríčinená Echinococcus granulosus na viacerých a na iných miestach
B67.4;Cystická echinokokóza zapríčinená Echinococcus granulosus, bližšie neurčená
B67.5;Alveolová echinokokóza pečene zapríčinená Echinococcus multilocularis
B67.6;Alveolová echinokokóza zapríčinená Echinococcus multilocularis na iných a na viacerých miestach
B67.7;Alveolová echinokokóza zapríčinená Echinococcus multilocularis, bližšie neurčená
B67.8;Echinokokóza pečene, bližšie neurčená
B67.9;Iná echinokokóza, bližšie neurčená
B68.-;Tenióza
B68.0;Tenióza zapríčinená Taenia solium
B68.1;Tenióza zapríčinená Taenia saginata
B68.9;Tenióza, bližšie neurčená
B69.-;Cysticerkóza
B69.0;Cysticerkóza centrálnej nervovej sústavy
B69.1;Cysticerkóza oka
B69.8;Cysticerkóza na iných miestach
B69.9;Cysticerkóza, bližšie neurčená
B70.-;Difylobotrióza a sparganóza
B70.0;Difylobotrióza
B70.1;Sparganóza
B71.-;Iná infekcia plochými červami
B71.0;Hymenolepóza
B71.1;Dipylidióza
B71.8;Iná infekcia plochými červami, bližšie určená
B71.9;Infekcia plochými červami, bližšie neurčená
B72;Drakunkulóza
B73;Onchocerkóza
B74.-;Filarióza
B74.0;Filarióza zapríčinená Wuchereria bancrofti
B74.1;Filarióza zapríčinená Brugia malayi
B74.2;Filarióza zapríčinená Brugia timori
B74.3;Loióza
B74.4;Mansonelóza
B74.8;Iná filarióza
B74.9;Filarióza, bližšie neurčená
B75;Trichinelóza
B76.-;Ankylostomóza a nekatoróza
B76.0;Ankylostomóza
B76.1;Nekatoróza
B76.8;Iná ankylostómóza a nekatoróza
B76.9;Ankylostomóza a nekatoróza, bližšie neurčená
B77.-;Askaridóza
B77.0;Askaridóza s črevnými komplikáciami
B77.8;Askaridóza s inými komplikáciami
B77.9;Askaridóza, bližšie neurčená
B78.-;Strongyloidóza
B78.0;Črevná strongyloidóza
B78.1;Kožná strongyloidóza
B78.7;Diseminovaná strongyloidóza
B78.9;Strongyloidóza, bližšie neurčená
B79;Trichuridóza
B80;Enterobióza
B81.-;Iná črevná helmintóza, nezatriedená inde
B81.0;Anisakidóza
B81.1;Črevná kapilarióza
B81.2;Trichostrongylóza
B81.3;Črevná angiostrongylóza
B81.4;Zmiešaná črevná helmintóza
B81.8;Iná črevná helmintóza, bližšie určená
B82.-;Črevná parazitóza, bližšie neurčená
B82.0;Črevná helmintóza, bližšie neurčená
B82.9;Črevná parazitóza, bližšie neurčená
B83.-;Iná helmintóza
B83.0;Viscerálna larva migrans
B83.1;Gnatostomóza
B83.2;Angiostrongylóza zapríčinená Parastrongylus cantonensis
B83.3;Syngamidóza
B83.4;Vnútorná hirudinóza
B83.8;Iná helmintóza, bližšie určená
B83.9;Helmintóza, bližšie neurčená
B87.-;Myióza
B92;Následky lepry
B95.-!;Streptokok a stafylokok ako príčina chorôb zatriedených inde
B95.0!;Streptokok skupiny A ako príčina chorôb zatriedených inde
B95.1!;Streptokok skupiny B ako príčina chorôb zatriedených inde
B95.2!;Streptokok skupiny D ako príčina chorôb zatriedených inde
B95.3!;Streptococcus pneumoniae ako príčina chorôb zatriedených inde
B95.4-!;Iný streptokok ako príčina chorôb zatriedených inde
B95.41!;Streptokok skupiny C ako príčina chorôb zatriedených inde
B95.42!;Streptokok skupiny G ako príčina chorôb zatriedených inde
B95.48!;Iný streptokok, bližšie určený, ako príčina chorôb zatriedených inde
B95.5!;Streptokok, bližšie neurčený, ako príčina chorôb zatriedených inde
B95.6!;Staphylococcus aureus ako príčina chorôb zatriedených inde
B95.7!;Iný stafylokok ako príčina chorôb zatriedených inde
B95.8!;Stafylokok, bližšie neurčený, ako príčina chorôb zatriedených inde
B95.9-!;Iný grampozitívny mikroorganizmus, bližšie určený, ako príčina chorôb zatriedených inde
B95.90!;Iný grampozitívny aeróbny mikroorganizmus, bližšie určený, ako príčina chorôb zatriedených inde
B95.91!;Iný grampozitívny aneróbny nesporulujúci mikroorganizmus, bližšie určený, ako príčina chorôb zatriedených inde
B96.-!;Iné baktérie ako príčina chorôb zatriedených inde
B96.0!;Mykoplazma a ureaplazma ako príčina chorôb zatriedených inde
B96.2!;Escherichia coli [E. coli] a iné Enterobacteriacae ako príčina chorôb zatriedených inde
B96.3!;Haemophilus a Moraxella ako príčina chorôb zatriedených inde
B96.5!;Pseudomonas a iná nefermentujúca baktéria ako príčina chorôb zatriedených inde
B96.6!;Bacteroides fragilis [B. fragilis] a iná gramnegatívna anaeróbna baktéria ako príčina chorôb zatriedených inde
B96.7!;Clostridium perfringens [C. perfringens] a iná grampozitívna sporulujúca anaeróbna baktéria ako príčina chorôb zatriedených inde
B96.8!;Iná baktéria, bližšie určená, ako príčina chorôb zatriedených inde
B97.-!;Vírus ako príčina chorôb zatriedených inde
B97.0!;Adenovírus ako príčina chorôb zatriedených inde
B97.1!;Enterovírus ako príčina chorôb zatriedených inde
B97.2!;Koronavírus ako príčina chorôb zatriedených inde
B97.3!;Retrovírus ako príčina chorôb zatriedených inde
B97.4!;Respiračný syncytiálny vírus [RS-Virus] ako príčina chorôb zatriedených inde
B97.5!;Reovírus ako príčina chorôb zatriedených inde
B97.6!;Parvovírus ako príčina chorôb zatriedených inde
B97.7!;Papilomavírus ako príčina chorôb zatriedených inde
B97.8!;Iný vírus ako príčina chorôb zatriedených inde
B98.-!;Iný infekčný pôvodca, bližšie určený, ako príčina chorôb zatriedených inde
B98.0!;Helicobacter pylori [H. pylori] ako príčina chorôb zatriedených inde
B98.1!;Vibrio vulnificus ako príčina chorôb zatriedených inde
B99;Iná infekčná choroba, bližšie neurčená
C00.-;Zhubný nádor pery
C00.0;Zhubný nádor vonkajšej hornej pery
C00.1;Zhubný nádor vonkajšej dolnej pery
C00.2;Zhubný nádor vonkajšej pery, bližšie neurčený
C00.3;Zhubný nádor vnútornej strany hornej pery
C00.4;Zhubný nádor vnútornej strany dolnej pery
C00.5;Zhubný nádor vnútornej strany pery, bližšie neurčený
C00.6;Zhubný nádor spojky perí
C00.8;Zhubný nádor pery presahujúci viaceré oblasti
C00.9;Zhubný nádor pery, bližšie neurčený
C01;Zhubný nádor koreňa jazyka
C02.-;Zhubný nádor iných a bližšie neurčených častí jazyka
C02.0;Zhubný nádor chrbtovej strany jazyka
C02.1;Zhubný nádor okraja jazyka
C02.2;Zhubný nádor spodnej strany jazyka
C02.3;Zhubný nádor predných dvoch tretín jazyka, bližšie neurčená časť
C02.4;Zhubný nádor jazykovej mandle
C02.8;Zhubný nádor jazyka presahujúci viaceré oblasti
C02.9;Zhubný nádor jazyka, bližšie neurčený
C03.-;Zhubný nádor ďasna
C03.0;Zhubný nádor horného ďasna
C03.1;Zhubný nádor dolného ďasna
C03.9;Zhubný nádor ďasna, bližšie neurčený
C04.-;Zhubný nádor ústnej spodiny
C04.0;Zhubný nádor prednej časti ústnej spodiny
C04.1;Zhubný nádor bočnej časti ústnej spodiny
C04.8;Zhubný nádor ústnej spodiny presahujúci viaceré oblasti
C04.9;Zhubný nádor ústnej spodiny, bližšie neurčený
C05.-;Zhubný nádor podnebia
C05.0;Zhubný nádor tvrdého podnebia
C05.1;Zhubný nádor mäkkého podnebia
C05.2;Zhubný nádor uvuly
C05.8;Zhubný nádor podnebia presahujúci viaceré oblasti
C05.9;Zhubný nádor podnebia, bližšie neurčený
C06.-;Zhubný nádor iných a bližšie neurčených častí úst
C06.0;Zhubný nádor sliznice líca
C06.1;Zhubný nádor vestibulum oris
C06.2;Zhubný nádor retromolárnej časti úst
C06.8;Zhubný nádor iných a bližšie neurčených častí úst presahujúci viaceré oblasti
C06.9;Zhubný nádor úst, bližšie neurčený
C07;Zhubný nádor príušnej žľazy
C08.-;Zhubný nádor iných a bližšie neurčených veľkých slinných žliaz
C08.0;Zhubný nádor submandibulárnej slinnej žľazy
C08.1;Zhubný nádor sublingválnej slinnej žľazy
C08.8;Zhubný nádor veľkých slinných žliaz presahujúci viaceré oblasti
C08.9;Zhubný nádor veľkej slinnej žľazy, bližšie neurčený
C09.-;Zhubný nádor mandle
C09.0;Zhubný nádor fossa tonsillaris
C09.1;Zhubný nádor podnebného oblúka (predná časť) (zadná časť)
C09.8;Zhubný nádor mandle presahujúci viaceré oblasti
C09.9;Zhubný nádor mandle, bližšie neurčený
C10.-;Zhubný nádor ofaryngu
C10.0;Zhubný nádor vallecula epiglottica
C10.1;Zhubný nádor prednej plochy epiglottis
C10.2;Zhubný nádor bočnej steny orofaryngu
C10.3;Zhubný nádor zadnej steny orofaryngu
C10.4;Zhubný nádor branchiálneho rázštepu
C10.8;Zhubný nádor orofaryngu presahujúci viaceré oblasti
C10.9;Zhubný nádor orofaryngu, bližšie neurčený
C11.-;Zhubný nádor nazofaryngu
C11.0;Zhubný nádor hornej steny nazofaryngu
C11.1;Zhubný nádor zadnej steny nazofaryngu
